,x,y,bedrock_altitude (m)
14554,-1542999.8,-213999.72,-490.52402417341335
14555,-1542499.8,-213999.72,-520.1222380969041
14556,-1541999.8,-213999.72,-516.7514657787666
14557,-1541499.8,-213999.72,-529.5247995470526
14558,-1540999.8,-213999.72,-570.4629838583345
14559,-1540499.8,-213999.72,-660.3639119673759
14560,-1539999.8,-213999.72,-573.0822346164052
14561,-1539499.8,-213999.72,-652.695491086907
14562,-1538999.8,-213999.72,-549.7728484254769
14563,-1538499.8,-213999.72,-571.0514092883224
14564,-1537999.8,-213999.72,-520.6026000441818
14565,-1537499.8,-213999.72,-465.27726453494523
14566,-1536999.8,-213999.72,-439.67119296018205
14567,-1536499.8,-213999.72,-466.99961160917894
14568,-1535999.8,-213999.72,-481.6031675819298
14569,-1535499.8,-213999.72,-546.3913680462113
14570,-1534999.8,-213999.72,-546.6193385282285
14571,-1534499.8,-213999.72,-574.1318711763048
14572,-1533999.8,-213999.72,-609.4116534630226
14573,-1533499.8,-213999.72,-650.2269212651316
14574,-1532999.8,-213999.72,-657.7843166354486
14575,-1532499.8,-213999.72,-673.450001796016
14576,-1531999.8,-213999.72,-632.1356058245872
14577,-1531499.8,-213999.72,-627.5472744685395
14578,-1530999.8,-213999.72,-686.3515694652315
14579,-1530499.8,-213999.72,-706.3343877341065
14580,-1529999.8,-213999.72,-648.6809203471355
14581,-1529499.8,-213999.72,-775.5822247571343
14582,-1528999.8,-213999.72,-676.7638422805492
14583,-1528499.8,-213999.72,-572.7912291242509
14584,-1527999.8,-213999.72,-536.1126886415705
14585,-1527499.8,-213999.72,-576.2440989888279
14586,-1526999.8,-213999.72,-544.2416488761954
14587,-1526499.8,-213999.72,-439.90782767102826
14588,-1525999.8,-213999.72,-281.75193763348346
14589,-1525499.8,-213999.72,-307.2731712795586
14590,-1524999.8,-213999.72,-385.2930252088932
14591,-1524499.8,-213999.72,-290.2187319740644
14592,-1523999.8,-213999.72,-458.47841350177737
14593,-1523499.8,-213999.72,-594.3892631725805
14594,-1522999.8,-213999.72,-658.5251422687209
14595,-1522499.8,-213999.72,-668.1605524907039
14596,-1521999.8,-213999.72,-659.4352662308592
14597,-1521499.8,-213999.72,-423.23945844818786
14598,-1520999.8,-213999.72,-543.8429383315013
14599,-1520499.8,-213999.72,-662.6181381682214
14600,-1619999.8,-213499.72,-28.4393603882494
14601,-1619499.8,-213499.72,40.92400342996466
14602,-1618999.8,-213499.72,27.27957503478661
14603,-1618499.8,-213499.72,31.260384021682494
14604,-1617999.8,-213499.72,31.640863402007213
14605,-1617499.8,-213499.72,54.579903171136316
14606,-1616999.8,-213499.72,7.476008934468775
14607,-1616499.8,-213499.72,32.41158312348941
14608,-1615999.8,-213499.72,18.38399299532034
14609,-1615499.8,-213499.72,40.70041030229566
14610,-1614999.8,-213499.72,65.18543861306166
14611,-1614499.8,-213499.72,29.43133791127116
14612,-1613999.8,-213499.72,-62.130757455027144
14613,-1613499.8,-213499.72,-22.19767694596686
14614,-1612999.8,-213499.72,-10.483362327407061
14615,-1612499.8,-213499.72,-51.71990857234364
14616,-1611999.8,-213499.72,-94.00415997937469
14617,-1611499.8,-213499.72,-21.979929153848882
14618,-1610999.8,-213499.72,-12.697785010840292
14619,-1610499.8,-213499.72,-23.745262724428972
14620,-1609999.8,-213499.72,58.61863195194033
14621,-1609499.8,-213499.72,12.217237523297916
14622,-1608999.8,-213499.72,-45.838966035009015
14623,-1608499.8,-213499.72,-188.70918105130568
14624,-1607999.8,-213499.72,-30.654151583831243
14625,-1607499.8,-213499.72,-219.5677807607741
14626,-1606999.8,-213499.72,-186.72892490577453
14627,-1606499.8,-213499.72,-319.6126113785088
14628,-1605999.8,-213499.72,-299.5972174399411
14629,-1605499.8,-213499.72,-156.991488338341
14630,-1604999.8,-213499.72,-221.4552701927463
14631,-1604499.8,-213499.72,-55.96664465454649
14632,-1603999.8,-213499.72,-299.45505427404544
14633,-1603499.8,-213499.72,-425.43705334179157
14634,-1602999.8,-213499.72,-399.0116618409249
14635,-1602499.8,-213499.72,-267.42933652836524
14636,-1601999.8,-213499.72,-263.39310870683425
14637,-1601499.8,-213499.72,-410.0641624504299
14638,-1600999.8,-213499.72,-343.7037256117082
14639,-1600499.8,-213499.72,-464.3322631318446
14640,-1599999.8,-213499.72,-478.14504940601347
14641,-1599499.8,-213499.72,-492.7374015618343
14642,-1598999.8,-213499.72,-292.6130210730703
14643,-1598499.8,-213499.72,-35.463217445821606
14644,-1597999.8,-213499.72,-40.037911432144504
14645,-1597499.8,-213499.72,-340.13780090987615
14646,-1596999.8,-213499.72,-120.92764798173926
14647,-1596499.8,-213499.72,-424.3966964310225
14648,-1595999.8,-213499.72,-484.46335293161707
14649,-1595499.8,-213499.72,-491.15675699202023
14650,-1594999.8,-213499.72,-539.059948519312
14651,-1594499.8,-213499.72,-612.5986421584506
14652,-1593999.8,-213499.72,-613.9596483400247
14653,-1593499.8,-213499.72,-677.018125353959
14654,-1592999.8,-213499.72,-720.0761290434601
14655,-1592499.8,-213499.72,-618.7104961250535
14656,-1591999.8,-213499.72,-634.2971372699011
14657,-1591499.8,-213499.72,-601.2521364118762
14658,-1590999.8,-213499.72,-644.4791566662904
14659,-1590499.8,-213499.72,-626.8947100473873
14660,-1589999.8,-213499.72,-613.0814886669705
14661,-1589499.8,-213499.72,-656.5123201814208
14662,-1588999.8,-213499.72,-634.3976138848948
14663,-1588499.8,-213499.72,-501.4832132356048
14664,-1587999.8,-213499.72,-636.2460346786855
14665,-1587499.8,-213499.72,-759.7666915063078
14666,-1586999.8,-213499.72,-834.4437053423937
14667,-1586499.8,-213499.72,-991.277725644671
14668,-1585999.8,-213499.72,-735.793013721406
14669,-1585499.8,-213499.72,-741.9061477328512
14670,-1584999.8,-213499.72,-747.4246945306502
14671,-1584499.8,-213499.72,-828.6799201103594
14672,-1583999.8,-213499.72,-1130.2902284239935
14673,-1583499.8,-213499.72,-949.6205868829585
14674,-1582999.8,-213499.72,-1041.598984281844
14675,-1582499.8,-213499.72,-965.6789530681115
14676,-1581999.8,-213499.72,-888.0255976974671
14677,-1581499.8,-213499.72,-890.0610984822601
14678,-1580999.8,-213499.72,-780.3352451128123
14679,-1580499.8,-213499.72,-1047.0275971030408
14680,-1579999.8,-213499.72,-1047.414183171367
14681,-1579499.8,-213499.72,-1024.86951203058
14682,-1578999.8,-213499.72,-1117.3687774754203
14683,-1578499.8,-213499.72,-1033.8976648556695
14684,-1577999.8,-213499.72,-1020.3123725438161
14685,-1577499.8,-213499.72,-1140.0378692407726
14686,-1576999.8,-213499.72,-1157.8692670036007
14687,-1576499.8,-213499.72,-1147.8021039700407
14688,-1575999.8,-213499.72,-1257.1884324303621
14689,-1575499.8,-213499.72,-1290.6931742885783
14690,-1574999.8,-213499.72,-1272.8147886895206
14691,-1574499.8,-213499.72,-1268.928357510073
14692,-1573999.8,-213499.72,-1236.4357993263911
14693,-1573499.8,-213499.72,-1231.9265106167336
14694,-1572999.8,-213499.72,-1221.817508394962
14695,-1572499.8,-213499.72,-1231.7207443974658
14696,-1571999.8,-213499.72,-1266.5253152453001
14697,-1571499.8,-213499.72,-1292.8788899572503
14698,-1570999.8,-213499.72,-1289.6720219499039
14699,-1570499.8,-213499.72,-1314.9243869390684
14700,-1569999.8,-213499.72,-1299.3752554597368
14701,-1569499.8,-213499.72,-1294.4797062634093
14702,-1568999.8,-213499.72,-1316.552836344094
14703,-1568499.8,-213499.72,-1339.833172778162
14704,-1567999.8,-213499.72,-1361.268959391318
14705,-1567499.8,-213499.72,-1344.1282643712066
14706,-1566999.8,-213499.72,-1321.8271686869778
14707,-1566499.8,-213499.72,-1291.1044090664097
14708,-1565999.8,-213499.72,-1292.0200220778374
14709,-1565499.8,-213499.72,-1311.544801164019
14710,-1564999.8,-213499.72,-1271.1721458509346
14711,-1564499.8,-213499.72,-1313.9034585163004
14712,-1563999.8,-213499.72,-1280.516976942243
14713,-1563499.8,-213499.72,-1184.8736530510373
14714,-1562999.8,-213499.72,-1278.9428634529572
14715,-1562499.8,-213499.72,-1251.2328813564588
14716,-1561999.8,-213499.72,-1257.8910355308506
14717,-1561499.8,-213499.72,-1254.1192930535576
14718,-1560999.8,-213499.72,-1255.3971844854802
14719,-1560499.8,-213499.72,-1276.9369128508288
14720,-1559999.8,-213499.72,-1184.5160342203667
14721,-1559499.8,-213499.72,-1154.3438837604365
14722,-1558999.8,-213499.72,-1030.0041190955803
14723,-1558499.8,-213499.72,-951.4766312664686
14724,-1557999.8,-213499.72,-745.5471856317969
14725,-1557499.8,-213499.72,-823.6080208492334
14726,-1556999.8,-213499.72,-1000.8122187909132
14727,-1556499.8,-213499.72,-1016.6740332441827
14728,-1555999.8,-213499.72,-934.0123789431245
14729,-1555499.8,-213499.72,-836.801440723194
14730,-1554999.8,-213499.72,-675.4118197254945
14731,-1554499.8,-213499.72,-649.8513175120062
14732,-1553999.8,-213499.72,-759.1528155301797
14733,-1553499.8,-213499.72,-661.635738988174
14734,-1552999.8,-213499.72,-749.6041084675622
14735,-1552499.8,-213499.72,-608.238914130187
14736,-1551999.8,-213499.72,-558.621522022214
14737,-1551499.8,-213499.72,-611.0845286888436
14738,-1550999.8,-213499.72,-580.0028216810745
14739,-1550499.8,-213499.72,-578.6878331999009
14740,-1549999.8,-213499.72,-598.1166084143406
14741,-1549499.8,-213499.72,-578.312973385798
14742,-1548999.8,-213499.72,-654.4348065150127
14743,-1548499.8,-213499.72,-580.6386964824821
14744,-1547999.8,-213499.72,-539.8031841921007
14745,-1547499.8,-213499.72,-501.3855890162976
14746,-1546999.8,-213499.72,-436.1431930488015
14747,-1546499.8,-213499.72,-426.64636195784016
14748,-1545999.8,-213499.72,-435.58363437721084
14749,-1545499.8,-213499.72,-468.4847522002072
14750,-1544999.8,-213499.72,-130.48492624388678
14751,-1544499.8,-213499.72,-437.234837751937
14752,-1543999.8,-213499.72,-645.3660221314542
14753,-1543499.8,-213499.72,-529.2588237912128
14754,-1542999.8,-213499.72,-463.04080809660354
14755,-1542499.8,-213499.72,-685.9452961839663
14756,-1541999.8,-213499.72,-520.3788877630002
14757,-1541499.8,-213499.72,-366.44341182883664
14758,-1540999.8,-213499.72,-612.2520134150886
14759,-1540499.8,-213499.72,-700.7515892855309
14760,-1539999.8,-213499.72,-631.7300366967388
14761,-1539499.8,-213499.72,-622.1072714642289
14762,-1538999.8,-213499.72,-660.3383176974403
14763,-1538499.8,-213499.72,-625.921994265616
14764,-1537999.8,-213499.72,-503.57037582228344
14765,-1537499.8,-213499.72,-499.0878605982788
14766,-1536999.8,-213499.72,-450.6119311075578
14767,-1536499.8,-213499.72,-412.7379463009563
14768,-1535999.8,-213499.72,-433.24091897434596
14769,-1535499.8,-213499.72,-501.7941803845109
14770,-1534999.8,-213499.72,-479.627795184282
14771,-1534499.8,-213499.72,-489.715003097386
14772,-1533999.8,-213499.72,-544.9252289201861
14773,-1533499.8,-213499.72,-608.035140433337
14774,-1532999.8,-213499.72,-674.8415457873541
14775,-1532499.8,-213499.72,-672.6783208926279
14776,-1531999.8,-213499.72,-654.9157123735738
14777,-1531499.8,-213499.72,-640.1031405444718
14778,-1530999.8,-213499.72,-734.1328707496192
14779,-1530499.8,-213499.72,-745.4488640343804
14780,-1529999.8,-213499.72,-675.4876904495696
14781,-1529499.8,-213499.72,-673.4890510534627
14782,-1528999.8,-213499.72,-653.1606942771939
14783,-1528499.8,-213499.72,-626.6789419169178
14784,-1527999.8,-213499.72,-591.1929169317731
14785,-1527499.8,-213499.72,-593.4354119344002
14786,-1526999.8,-213499.72,-615.1057236980015
14787,-1526499.8,-213499.72,-563.399065323958
14788,-1525999.8,-213499.72,-314.99481016121365
14789,-1525499.8,-213499.72,-149.4626518859524
14790,-1524999.8,-213499.72,-205.49662663278895
14791,-1524499.8,-213499.72,-411.884244286229
14792,-1523999.8,-213499.72,-467.3960963247043
14793,-1523499.8,-213499.72,-654.1479709169258
14794,-1522999.8,-213499.72,-658.7370386911998
14795,-1522499.8,-213499.72,-676.1257611551641
14796,-1521999.8,-213499.72,-558.9332377438069
14797,-1521499.8,-213499.72,-352.627154974916
14798,-1520999.8,-213499.72,-364.05200721136174
14799,-1520499.8,-213499.72,-558.8764333512374
14800,-1619999.8,-212999.72,-23.30484488098238
14801,-1619499.8,-212999.72,87.37100721004843
14802,-1618999.8,-212999.72,36.515341208233124
14803,-1618499.8,-212999.72,-28.365940816931406
14804,-1617999.8,-212999.72,-63.21953236758377
14805,-1617499.8,-212999.72,34.967495883448976
14806,-1616999.8,-212999.72,19.34278223803912
14807,-1616499.8,-212999.72,32.380905137310336
14808,-1615999.8,-212999.72,39.71374853809386
14809,-1615499.8,-212999.72,35.27480995391889
14810,-1614999.8,-212999.72,44.06259499115078
14811,-1614499.8,-212999.72,-18.42365640654955
14812,-1613999.8,-212999.72,-111.64653211747824
14813,-1613499.8,-212999.72,63.21530923379622
14814,-1612999.8,-212999.72,31.017668800240678
14815,-1612499.8,-212999.72,-75.75819608648644
14816,-1611999.8,-212999.72,-1.2681701758370594
14817,-1611499.8,-212999.72,-49.04257160477495
14818,-1610999.8,-212999.72,-89.66878864782002
14819,-1610499.8,-212999.72,-25.154257891821583
14820,-1609999.8,-212999.72,6.600132487247233
14821,-1609499.8,-212999.72,11.342060442470197
14822,-1608999.8,-212999.72,-116.29327004330936
14823,-1608499.8,-212999.72,-133.08320230353135
14824,-1607999.8,-212999.72,-202.0667512071869
14825,-1607499.8,-212999.72,-72.54677588441518
14826,-1606999.8,-212999.72,14.307936380111794
14827,-1606499.8,-212999.72,-18.38282393399236
14828,-1605999.8,-212999.72,-129.96932583323976
14829,-1605499.8,-212999.72,-14.00836610872973
14830,-1604999.8,-212999.72,-228.0293688515359
14831,-1604499.8,-212999.72,-120.42548302904768
14832,-1603999.8,-212999.72,-163.17463864213767
14833,-1603499.8,-212999.72,-335.8693482500317
14834,-1602999.8,-212999.72,-167.96630256849784
14835,-1602499.8,-212999.72,-21.870727979735456
14836,-1601999.8,-212999.72,-164.49103464230112
14837,-1601499.8,-212999.72,-327.66272873306616
14838,-1600999.8,-212999.72,-371.9048836593358
14839,-1600499.8,-212999.72,-562.0307681408939
14840,-1599999.8,-212999.72,-438.9276433901934
14841,-1599499.8,-212999.72,-257.5971730869167
14842,-1598999.8,-212999.72,-254.65834600354984
14843,-1598499.8,-212999.72,-178.9416688575038
14844,-1597999.8,-212999.72,-231.90310351684022
14845,-1597499.8,-212999.72,-307.6091596995366
14846,-1596999.8,-212999.72,-182.21038056276467
14847,-1596499.8,-212999.72,-279.39704601767266
14848,-1595999.8,-212999.72,-566.5781364841364
14849,-1595499.8,-212999.72,-518.3752158103267
14850,-1594999.8,-212999.72,-521.7011880673493
14851,-1594499.8,-212999.72,-467.05557429179663
14852,-1593999.8,-212999.72,-646.9239996990402
14853,-1593499.8,-212999.72,-683.5080565623111
14854,-1592999.8,-212999.72,-778.7550933093524
14855,-1592499.8,-212999.72,-697.0482816290987
14856,-1591999.8,-212999.72,-660.4362478835071
14857,-1591499.8,-212999.72,-603.1410159135835
14858,-1590999.8,-212999.72,-666.0246201055602
14859,-1590499.8,-212999.72,-621.2635021443418
14860,-1589999.8,-212999.72,-685.1661366090468
14861,-1589499.8,-212999.72,-640.4488704995435
14862,-1588999.8,-212999.72,-663.5885144760894
14863,-1588499.8,-212999.72,-442.6119531524263
14864,-1587999.8,-212999.72,-695.3051777102927
14865,-1587499.8,-212999.72,-770.900013978188
14866,-1586999.8,-212999.72,-801.1667801803322
14867,-1586499.8,-212999.72,-832.3493919155878
14868,-1585999.8,-212999.72,-818.9294041481669
14869,-1585499.8,-212999.72,-775.6293485759909
14870,-1584999.8,-212999.72,-766.8750646457379
14871,-1584499.8,-212999.72,-832.8953766029548
14872,-1583999.8,-212999.72,-907.0664270459537
14873,-1583499.8,-212999.72,-967.8913766512563
14874,-1582999.8,-212999.72,-1138.9507343924947
14875,-1582499.8,-212999.72,-1084.5786215406667
14876,-1581999.8,-212999.72,-876.2992618473947
14877,-1581499.8,-212999.72,-960.9405819929797
14878,-1580999.8,-212999.72,-888.7209783477203
14879,-1580499.8,-212999.72,-881.9326900304778
14880,-1579999.8,-212999.72,-997.0498570918281
14881,-1579499.8,-212999.72,-989.6466645080487
14882,-1578999.8,-212999.72,-1117.0168345987393
14883,-1578499.8,-212999.72,-1119.8401657454215
14884,-1577999.8,-212999.72,-987.0522336245077
14885,-1577499.8,-212999.72,-992.217512510995
14886,-1576999.8,-212999.72,-1157.3000586067078
14887,-1576499.8,-212999.72,-1232.7380322561828
14888,-1575999.8,-212999.72,-1281.7801271741193
14889,-1575499.8,-212999.72,-1231.5067148070352
14890,-1574999.8,-212999.72,-1295.0267538795129
14891,-1574499.8,-212999.72,-1296.9343076234095
14892,-1573999.8,-212999.72,-1267.5599341283435
14893,-1573499.8,-212999.72,-1234.5061015327117
14894,-1572999.8,-212999.72,-1184.5415015041424
14895,-1572499.8,-212999.72,-1218.524426095106
14896,-1571999.8,-212999.72,-1207.7199046605065
14897,-1571499.8,-212999.72,-1308.1143728366228
14898,-1570999.8,-212999.72,-1273.9720386567071
14899,-1570499.8,-212999.72,-1312.0438834936504
14900,-1569999.8,-212999.72,-1296.9173198585866
14901,-1569499.8,-212999.72,-1282.902907952758
14902,-1568999.8,-212999.72,-1294.9115527146755
14903,-1568499.8,-212999.72,-1301.1013616363284
14904,-1567999.8,-212999.72,-1313.2555664707245
14905,-1567499.8,-212999.72,-1339.8166263727833
14906,-1566999.8,-212999.72,-1339.8117582981058
14907,-1566499.8,-212999.72,-1305.447287482488
14908,-1565999.8,-212999.72,-1286.463135555778
14909,-1565499.8,-212999.72,-1274.4133079524156
14910,-1564999.8,-212999.72,-1286.4675527158552
14911,-1564499.8,-212999.72,-1310.2446460857495
14912,-1563999.8,-212999.72,-1284.0949761372071
14913,-1563499.8,-212999.72,-1247.9334795144116
14914,-1562999.8,-212999.72,-1281.1951870007479
14915,-1562499.8,-212999.72,-1227.379420784748
14916,-1561999.8,-212999.72,-1170.2632237073728
14917,-1561499.8,-212999.72,-1258.3700883681176
14918,-1560999.8,-212999.72,-1239.0511255114325
14919,-1560499.8,-212999.72,-1208.0583508950565
14920,-1559999.8,-212999.72,-1255.585292225608
14921,-1559499.8,-212999.72,-1183.8571829584598
14922,-1558999.8,-212999.72,-1138.961285437818
14923,-1558499.8,-212999.72,-1041.2998482936016
14924,-1557999.8,-212999.72,-1029.71571483919
14925,-1557499.8,-212999.72,-776.3725625518506
14926,-1556999.8,-212999.72,-860.305675656245
14927,-1556499.8,-212999.72,-766.8904226706157
14928,-1555999.8,-212999.72,-824.4006753049334
14929,-1555499.8,-212999.72,-829.6475387166291
14930,-1554999.8,-212999.72,-770.1783313421038
14931,-1554499.8,-212999.72,-815.3043279964562
14932,-1553999.8,-212999.72,-692.4748087557355
14933,-1553499.8,-212999.72,-658.9577089649704
14934,-1552999.8,-212999.72,-745.7006716307415
14935,-1552499.8,-212999.72,-560.4462061826293
14936,-1551999.8,-212999.72,-581.1353572876611
14937,-1551499.8,-212999.72,-603.682712514454
14938,-1550999.8,-212999.72,-613.7470844823483
14939,-1550499.8,-212999.72,-589.4929728656322
14940,-1549999.8,-212999.72,-624.3354675858914
14941,-1549499.8,-212999.72,-657.2060868941055
14942,-1548999.8,-212999.72,-630.015177538009
14943,-1548499.8,-212999.72,-601.1074822216799
14944,-1547999.8,-212999.72,-593.3022056796162
14945,-1547499.8,-212999.72,-512.5381075185206
14946,-1546999.8,-212999.72,-231.74562366476155
14947,-1546499.8,-212999.72,-149.0494369254947
14948,-1545999.8,-212999.72,-451.032182214008
14949,-1545499.8,-212999.72,-469.84730031308027
14950,-1544999.8,-212999.72,-226.27756509004112
14951,-1544499.8,-212999.72,-425.0360031975322
14952,-1543999.8,-212999.72,-498.1318702805512
14953,-1543499.8,-212999.72,-142.92834900650774
14954,-1542999.8,-212999.72,-206.37112293358607
14955,-1542499.8,-212999.72,-615.9585461090653
14956,-1541999.8,-212999.72,-556.1253945381778
14957,-1541499.8,-212999.72,-670.3503520376407
14958,-1540999.8,-212999.72,-586.917586830762
14959,-1540499.8,-212999.72,-519.4397420579819
14960,-1539999.8,-212999.72,-682.0677897220272
14961,-1539499.8,-212999.72,-634.0461340087702
14962,-1538999.8,-212999.72,-678.8231166556914
14963,-1538499.8,-212999.72,-570.2026473318796
14964,-1537999.8,-212999.72,-461.038531953444
14965,-1537499.8,-212999.72,-449.6250795617115
14966,-1536999.8,-212999.72,-470.1500283388117
14967,-1536499.8,-212999.72,-414.7865197995165
14968,-1535999.8,-212999.72,-424.2092746647776
14969,-1535499.8,-212999.72,-445.74773098302785
14970,-1534999.8,-212999.72,-423.8965606151206
14971,-1534499.8,-212999.72,-416.5770137739139
14972,-1533999.8,-212999.72,-442.04230692612884
14973,-1533499.8,-212999.72,-521.6938337848019
14974,-1532999.8,-212999.72,-622.8078376747917
14975,-1532499.8,-212999.72,-690.4386872127762
14976,-1531999.8,-212999.72,-705.9180757217065
14977,-1531499.8,-212999.72,-706.3939365841404
14978,-1530999.8,-212999.72,-738.1644290711566
14979,-1530499.8,-212999.72,-725.3506257994318
14980,-1529999.8,-212999.72,-732.785310345575
14981,-1529499.8,-212999.72,-704.4022220131567
14982,-1528999.8,-212999.72,-690.7976404642471
14983,-1528499.8,-212999.72,-629.585429385308
14984,-1527999.8,-212999.72,-602.5768743031057
14985,-1527499.8,-212999.72,-517.3864512096438
14986,-1526999.8,-212999.72,-596.9517199222786
14987,-1526499.8,-212999.72,-544.1263560031172
14988,-1525999.8,-212999.72,-452.8998239264211
14989,-1525499.8,-212999.72,-117.57076153611399
14990,-1524999.8,-212999.72,-152.30226805012717
14991,-1524499.8,-212999.72,-578.9973328899654
14992,-1523999.8,-212999.72,-579.28191941697
14993,-1523499.8,-212999.72,-643.6157912540244
14994,-1522999.8,-212999.72,-699.4056949035075
14995,-1522499.8,-212999.72,-615.2796949689886
14996,-1521999.8,-212999.72,-564.5827158064111
14997,-1521499.8,-212999.72,-503.9214247787791
14998,-1520999.8,-212999.72,-386.3298471796281
14999,-1520499.8,-212999.72,-598.7061798465294
15000,-1619999.8,-212499.72,69.46386901870682
15001,-1619499.8,-212499.72,26.679707638662578
15002,-1618999.8,-212499.72,-2.0640255534735186
15003,-1618499.8,-212499.72,2.2831723798369072
15004,-1617999.8,-212499.72,-18.674052659472565
15005,-1617499.8,-212499.72,-1.83286943357394
15006,-1616999.8,-212499.72,-5.5024480943904415
15007,-1616499.8,-212499.72,33.36869062704099
15008,-1615999.8,-212499.72,47.62023773733533
15009,-1615499.8,-212499.72,29.845761719816743
15010,-1614999.8,-212499.72,-18.312848484117378
15011,-1614499.8,-212499.72,-35.8641942548149
15012,-1613999.8,-212499.72,-12.956886895359858
15013,-1613499.8,-212499.72,32.55391908330585
15014,-1612999.8,-212499.72,21.36290462640011
15015,-1612499.8,-212499.72,-42.22458208926457
15016,-1611999.8,-212499.72,-51.09419277961064
15017,-1611499.8,-212499.72,-76.41334623655229
15018,-1610999.8,-212499.72,-177.97772319994039
15019,-1610499.8,-212499.72,14.530708226727835
15020,-1609999.8,-212499.72,-10.822380870008182
15021,-1609499.8,-212499.72,-49.2599250237804
15022,-1608999.8,-212499.72,-117.70093035300405
15023,-1608499.8,-212499.72,-135.65354742502288
15024,-1607999.8,-212499.72,-97.21817773620332
15025,-1607499.8,-212499.72,-18.964472829397543
15026,-1606999.8,-212499.72,48.879680031389995
15027,-1606499.8,-212499.72,33.05461074884576
15028,-1605999.8,-212499.72,12.783760922300976
15029,-1605499.8,-212499.72,10.774458877278347
15030,-1604999.8,-212499.72,-172.2697169059481
15031,-1604499.8,-212499.72,-47.775734400535704
15032,-1603999.8,-212499.72,-375.29825276469404
15033,-1603499.8,-212499.72,-379.592510102373
15034,-1602999.8,-212499.72,-146.66781632974363
15035,-1602499.8,-212499.72,7.124832033702285
15036,-1601999.8,-212499.72,-14.522971045834426
15037,-1601499.8,-212499.72,-273.00696273233916
15038,-1600999.8,-212499.72,-261.91718765166786
15039,-1600499.8,-212499.72,-491.9459109412187
15040,-1599999.8,-212499.72,-319.1194653577758
15041,-1599499.8,-212499.72,-129.65778395392903
15042,-1598999.8,-212499.72,-279.8508602442126
15043,-1598499.8,-212499.72,-277.4151255434933
15044,-1597999.8,-212499.72,-232.05080195997485
15045,-1597499.8,-212499.72,-144.65305649009414
15046,-1596999.8,-212499.72,-311.44728479178946
15047,-1596499.8,-212499.72,-293.594601507278
15048,-1595999.8,-212499.72,-450.342565246884
15049,-1595499.8,-212499.72,-389.79562035465943
15050,-1594999.8,-212499.72,-496.12568638488796
15051,-1594499.8,-212499.72,-437.37616538202
15052,-1593999.8,-212499.72,-564.479211999193
15053,-1593499.8,-212499.72,-690.8495506586484
15054,-1592999.8,-212499.72,-690.7633176247153
15055,-1592499.8,-212499.72,-635.8950330928662
15056,-1591999.8,-212499.72,-615.3433097534137
15057,-1591499.8,-212499.72,-604.3887457446705
15058,-1590999.8,-212499.72,-600.6512572226969
15059,-1590499.8,-212499.72,-571.8328598804248
15060,-1589999.8,-212499.72,-542.147828406719
15061,-1589499.8,-212499.72,-553.5847280769234
15062,-1588999.8,-212499.72,-619.8952234685095
15063,-1588499.8,-212499.72,-536.5831601122441
15064,-1587999.8,-212499.72,-646.2823760745783
15065,-1587499.8,-212499.72,-769.2625040295228
15066,-1586999.8,-212499.72,-834.7099581681917
15067,-1586499.8,-212499.72,-802.239197130526
15068,-1585999.8,-212499.72,-749.4123532736392
15069,-1585499.8,-212499.72,-742.3240283689029
15070,-1584999.8,-212499.72,-672.0102884840495
15071,-1584499.8,-212499.72,-853.7623555722588
15072,-1583999.8,-212499.72,-898.9056359013496
15073,-1583499.8,-212499.72,-860.8882589030501
15074,-1582999.8,-212499.72,-992.9272345876855
15075,-1582499.8,-212499.72,-1086.2143125453667
15076,-1581999.8,-212499.72,-893.7333098451119
15077,-1581499.8,-212499.72,-908.1698284514842
15078,-1580999.8,-212499.72,-871.2838733102678
15079,-1580499.8,-212499.72,-869.0753205921909
15080,-1579999.8,-212499.72,-975.9919601652052
15081,-1579499.8,-212499.72,-1015.3648278671914
15082,-1578999.8,-212499.72,-1118.5869102732859
15083,-1578499.8,-212499.72,-1025.7454926438645
15084,-1577999.8,-212499.72,-927.1943209944642
15085,-1577499.8,-212499.72,-999.102583856102
15086,-1576999.8,-212499.72,-1159.1110847124182
15087,-1576499.8,-212499.72,-1248.8542605713972
15088,-1575999.8,-212499.72,-1232.7167913217404
15089,-1575499.8,-212499.72,-1254.4894942880169
15090,-1574999.8,-212499.72,-1237.2059882255448
15091,-1574499.8,-212499.72,-1283.7541582622675
15092,-1573999.8,-212499.72,-1256.713266644372
15093,-1573499.8,-212499.72,-1233.7500033985289
15094,-1572999.8,-212499.72,-1157.815410397553
15095,-1572499.8,-212499.72,-1155.7075071633544
15096,-1571999.8,-212499.72,-1156.921707530507
15097,-1571499.8,-212499.72,-1257.2213521955453
15098,-1570999.8,-212499.72,-1281.4240839011356
15099,-1570499.8,-212499.72,-1317.462233749828
15100,-1569999.8,-212499.72,-1293.2034251557232
15101,-1569499.8,-212499.72,-1318.9596994734866
15102,-1568999.8,-212499.72,-1310.454822973348
15103,-1568499.8,-212499.72,-1292.7644695006686
15104,-1567999.8,-212499.72,-1309.8215461799336
15105,-1567499.8,-212499.72,-1309.3813791260088
15106,-1566999.8,-212499.72,-1326.2332905131111
15107,-1566499.8,-212499.72,-1291.7205093960151
15108,-1565999.8,-212499.72,-1291.0817914346296
15109,-1565499.8,-212499.72,-1310.3403295207831
15110,-1564999.8,-212499.72,-1317.9717982372572
15111,-1564499.8,-212499.72,-1312.790786530324
