,x,y,bedrock_altitude (m)
12075,-1582499.8,-219999.72,-1104.3086123345433
12076,-1581999.8,-219999.72,-1155.4953764919994
12077,-1581499.8,-219999.72,-1013.1465478852743
12078,-1580999.8,-219999.72,-978.7318393337133
12079,-1580499.8,-219999.72,-1049.6867689360772
12080,-1579999.8,-219999.72,-1056.615969215931
12081,-1579499.8,-219999.72,-1096.855589732949
12082,-1578999.8,-219999.72,-1109.9113680684552
12083,-1578499.8,-219999.72,-1096.8215484264626
12084,-1577999.8,-219999.72,-1123.2829391270873
12085,-1577499.8,-219999.72,-1153.2076460678932
12086,-1576999.8,-219999.72,-1146.1857810117463
12087,-1576499.8,-219999.72,-1032.2027612151185
12088,-1575999.8,-219999.72,-1195.749847821896
12089,-1575499.8,-219999.72,-1246.7311477030942
12090,-1574999.8,-219999.72,-1237.8934991929225
12091,-1574499.8,-219999.72,-1183.6009433375475
12092,-1573999.8,-219999.72,-1134.6984234710233
12093,-1573499.8,-219999.72,-1211.7334525429856
12094,-1572999.8,-219999.72,-1143.6780751409435
12095,-1572499.8,-219999.72,-1134.9453836120056
12096,-1571999.8,-219999.72,-1142.0680918510282
12097,-1571499.8,-219999.72,-1133.4601914259588
12098,-1570999.8,-219999.72,-1266.1580455108437
12099,-1570499.8,-219999.72,-1246.7475025062358
12100,-1569999.8,-219999.72,-998.0714616516452
12101,-1569499.8,-219999.72,-1178.4007114497613
12102,-1568999.8,-219999.72,-1226.9544495169714
12103,-1568499.8,-219999.72,-1306.88713616109
12104,-1567999.8,-219999.72,-1282.5274607305512
12105,-1567499.8,-219999.72,-1293.0435478376473
12106,-1566999.8,-219999.72,-1302.8378387102427
12107,-1566499.8,-219999.72,-1290.197315234349
12108,-1565999.8,-219999.72,-1272.5899617558089
12109,-1565499.8,-219999.72,-1273.265341813696
12110,-1564999.8,-219999.72,-1267.845831910744
12111,-1564499.8,-219999.72,-1261.2581812801343
12112,-1563999.8,-219999.72,-1251.0300250554208
12113,-1563499.8,-219999.72,-1245.6679694648683
12114,-1562999.8,-219999.72,-1227.2800266512102
12115,-1562499.8,-219999.72,-1225.6076582051496
12116,-1561999.8,-219999.72,-1233.699960566849
12117,-1561499.8,-219999.72,-1238.912475698692
12118,-1560999.8,-219999.72,-1236.969236633173
12119,-1560499.8,-219999.72,-1210.9000288656082
12120,-1559999.8,-219999.72,-1174.2579358374508
12121,-1559499.8,-219999.72,-1078.9999990709334
12122,-1558999.8,-219999.72,-1003.2461332261817
12123,-1558499.8,-219999.72,-876.6545718746478
12124,-1557999.8,-219999.72,-797.1937530455186
12125,-1557499.8,-219999.72,-783.161590035844
12126,-1556999.8,-219999.72,-729.9187924285133
12127,-1556499.8,-219999.72,-693.7444626623229
12128,-1555999.8,-219999.72,-653.210037647415
12129,-1555499.8,-219999.72,-600.1833909715766
12130,-1554999.8,-219999.72,-599.9111621346844
12131,-1554499.8,-219999.72,-556.915388625412
12132,-1553999.8,-219999.72,-536.0833444580651
12133,-1553499.8,-219999.72,-500.76865774895185
12134,-1552999.8,-219999.72,-475.101841754356
12135,-1552499.8,-219999.72,-479.6204877969902
12136,-1551999.8,-219999.72,-505.1691793850046
12137,-1551499.8,-219999.72,-538.2070817069026
12138,-1550999.8,-219999.72,-497.6063715078097
12139,-1550499.8,-219999.72,-459.5367651219895
12140,-1549999.8,-219999.72,-451.4249853170091
12141,-1549499.8,-219999.72,-456.7437717183677
12142,-1548999.8,-219999.72,-481.10008424833495
12143,-1548499.8,-219999.72,-526.4916804130626
12144,-1547999.8,-219999.72,-537.3266125806679
12145,-1547499.8,-219999.72,-499.2545796896946
12146,-1546999.8,-219999.72,-594.7120459367604
12147,-1546499.8,-219999.72,-421.0445987380608
12148,-1545999.8,-219999.72,-352.23428939484756
12149,-1545499.8,-219999.72,-360.43290019491786
12150,-1544999.8,-219999.72,-445.25293198861016
12151,-1544499.8,-219999.72,-338.9504030419421
12152,-1543999.8,-219999.72,-487.8241966500442
12153,-1543499.8,-219999.72,-385.6143369238234
12154,-1542999.8,-219999.72,-380.1054108175272
12155,-1542499.8,-219999.72,-327.93339847466166
12156,-1541999.8,-219999.72,-323.665339696585
12157,-1541499.8,-219999.72,-345.7498896552884
12158,-1540999.8,-219999.72,-308.6280358738598
12159,-1540499.8,-219999.72,-340.89170808950433
12160,-1539999.8,-219999.72,-136.20385181335794
12161,-1539499.8,-219999.72,-187.588227431725
12162,-1538999.8,-219999.72,-402.5375167085465
12163,-1538499.8,-219999.72,-497.40032792609793
12164,-1537999.8,-219999.72,-505.16300359941096
12165,-1537499.8,-219999.72,-561.2727310857882
12166,-1536999.8,-219999.72,-536.7578914163448
12167,-1536499.8,-219999.72,-551.4262698560028
12168,-1535999.8,-219999.72,-524.3835294160432
12169,-1535499.8,-219999.72,-460.49716757578886
12170,-1534999.8,-219999.72,-494.33184137312804
12171,-1534499.8,-219999.72,-555.5838482307661
12172,-1533999.8,-219999.72,-570.73930964162
12173,-1533499.8,-219999.72,-586.6489971275955
12174,-1532999.8,-219999.72,-519.576610799409
12175,-1532499.8,-219999.72,-502.6033646579542
12176,-1531999.8,-219999.72,-542.867423041569
12177,-1531499.8,-219999.72,-580.9533086234333
12178,-1530999.8,-219999.72,-631.9631733536612
12179,-1530499.8,-219999.72,-628.1523623981906
12180,-1529999.8,-219999.72,-591.2013551569838
12181,-1529499.8,-219999.72,-529.4282678245216
12182,-1528999.8,-219999.72,-557.9850676910431
12183,-1528499.8,-219999.72,-535.1753297531769
12184,-1527999.8,-219999.72,-541.0499536579437
12185,-1527499.8,-219999.72,-596.0132943517593
12186,-1526999.8,-219999.72,-587.8276682720806
12187,-1526499.8,-219999.72,-453.14503050454454
12188,-1525999.8,-219999.72,-744.3031854600192
12189,-1525499.8,-219999.72,-885.9878198834184
12190,-1524999.8,-219999.72,-823.5258728844096
12191,-1524499.8,-219999.72,-656.0794791854848
12192,-1523999.8,-219999.72,-573.334109102872
12193,-1523499.8,-219999.72,-505.01109173250984
12194,-1522999.8,-219999.72,-538.124983558214
12195,-1522499.8,-219999.72,-365.02550131047013
12196,-1521999.8,-219999.72,-162.20043186923482
12197,-1521499.8,-219999.72,-148.70327819945015
12198,-1520999.8,-219999.72,-570.234162435501
12199,-1520499.8,-219999.72,-602.8434960768815
12200,-1619999.8,-219499.72,61.24014714014726
12201,-1619499.8,-219499.72,43.699991011872015
12202,-1618999.8,-219499.72,64.87403251284194
12203,-1618499.8,-219499.72,31.64123123352651
12204,-1617999.8,-219499.72,42.711543508984384
12205,-1617499.8,-219499.72,54.86341504418632
12206,-1616999.8,-219499.72,86.30462262305906
12207,-1616499.8,-219499.72,144.753307488344
12208,-1615999.8,-219499.72,190.97213629837404
12209,-1615499.8,-219499.72,135.3963790328217
12210,-1614999.8,-219499.72,84.99535834998751
12211,-1614499.8,-219499.72,52.039842339111374
12212,-1613999.8,-219499.72,-9.56777640283618
12213,-1613499.8,-219499.72,77.6756892603608
12214,-1612999.8,-219499.72,83.69455919417796
12215,-1612499.8,-219499.72,40.44473555824126
12216,-1611999.8,-219499.72,-47.40287514013398
12217,-1611499.8,-219499.72,-10.265560408015979
12218,-1610999.8,-219499.72,-83.6693392772697
12219,-1610499.8,-219499.72,-164.2967525132891
12220,-1609999.8,-219499.72,-236.01128151471434
12221,-1609499.8,-219499.72,-297.67384417684
12222,-1608999.8,-219499.72,-101.0491072584624
12223,-1608499.8,-219499.72,-159.55959436836898
12224,-1607999.8,-219499.72,-122.48970922276413
12225,-1607499.8,-219499.72,-60.24382243921064
12226,-1606999.8,-219499.72,-237.7354516864598
12227,-1606499.8,-219499.72,-214.36173910129165
12228,-1605999.8,-219499.72,-356.561032378872
12229,-1605499.8,-219499.72,-431.7614972281968
12230,-1604999.8,-219499.72,-229.8146061476055
12231,-1604499.8,-219499.72,-300.0021058190225
12232,-1603999.8,-219499.72,-448.1871951517258
12233,-1603499.8,-219499.72,-618.8689498113835
12234,-1602999.8,-219499.72,-445.7864809828809
12235,-1602499.8,-219499.72,-503.5796819796889
12236,-1601999.8,-219499.72,-529.5473522373636
12237,-1601499.8,-219499.72,-396.6764295532751
12238,-1600999.8,-219499.72,-555.8163612807579
12239,-1600499.8,-219499.72,-543.7187570757012
12240,-1599999.8,-219499.72,-573.5285405695907
12241,-1599499.8,-219499.72,-427.82649267280794
12242,-1598999.8,-219499.72,-460.46657524968725
12243,-1598499.8,-219499.72,-517.1246532082557
12244,-1597999.8,-219499.72,-693.8160687092225
12245,-1597499.8,-219499.72,-680.9776650428357
12246,-1596999.8,-219499.72,-705.1660167575574
12247,-1596499.8,-219499.72,-628.1319168786538
12248,-1595999.8,-219499.72,-677.8999695459554
12249,-1595499.8,-219499.72,-706.6480063204378
12250,-1594999.8,-219499.72,-703.5685259533201
12251,-1594499.8,-219499.72,-727.450703163815
12252,-1593999.8,-219499.72,-648.8684005529028
12253,-1593499.8,-219499.72,-702.5792873355514
12254,-1592999.8,-219499.72,-647.134044064771
12255,-1592499.8,-219499.72,-640.6400729615727
12256,-1591999.8,-219499.72,-705.8527355146736
12257,-1591499.8,-219499.72,-707.3161621881743
12258,-1590999.8,-219499.72,-604.3346880909614
12259,-1590499.8,-219499.72,-720.1641573854816
12260,-1589999.8,-219499.72,-536.0408440026379
12261,-1589499.8,-219499.72,-578.7228305203423
12262,-1588999.8,-219499.72,-618.9861643982056
12263,-1588499.8,-219499.72,-839.951262914853
12264,-1587999.8,-219499.72,-797.5444567945427
12265,-1587499.8,-219499.72,-798.6936451071751
12266,-1586999.8,-219499.72,-673.1299829104679
12267,-1586499.8,-219499.72,-619.2810141360268
12268,-1585999.8,-219499.72,-696.7967103906749
12269,-1585499.8,-219499.72,-773.0061574107045
12270,-1584999.8,-219499.72,-965.5316785075814
12271,-1584499.8,-219499.72,-1004.987712061452
12272,-1583999.8,-219499.72,-954.8375422008552
12273,-1583499.8,-219499.72,-951.9333410411627
12274,-1582999.8,-219499.72,-948.0417073841901
12275,-1582499.8,-219499.72,-954.0000371897597
12276,-1581999.8,-219499.72,-994.3076865492815
12277,-1581499.8,-219499.72,-1008.2217237636869
12278,-1580999.8,-219499.72,-1042.0478552774493
12279,-1580499.8,-219499.72,-1065.3129949896181
12280,-1579999.8,-219499.72,-1067.0820296193842
12281,-1579499.8,-219499.72,-1106.83142969443
12282,-1578999.8,-219499.72,-1101.9274869142944
12283,-1578499.8,-219499.72,-1085.1348813822392
12284,-1577999.8,-219499.72,-1125.5173420238552
12285,-1577499.8,-219499.72,-1154.4757023523898
12286,-1576999.8,-219499.72,-1163.6091294661
12287,-1576499.8,-219499.72,-1172.0167200520245
12288,-1575999.8,-219499.72,-1172.2818648856253
12289,-1575499.8,-219499.72,-1181.3908792598918
12290,-1574999.8,-219499.72,-1183.207632038302
12291,-1574499.8,-219499.72,-1190.495734914856
12292,-1573999.8,-219499.72,-1191.3476517149195
12293,-1573499.8,-219499.72,-1199.1999494379118
12294,-1572999.8,-219499.72,-1211.9444634503702
12295,-1572499.8,-219499.72,-1213.9705803991096
12296,-1571999.8,-219499.72,-1218.131231026698
12297,-1571499.8,-219499.72,-1210.4333526498178
12298,-1570999.8,-219499.72,-1227.7427940995833
12299,-1570499.8,-219499.72,-1213.126339839316
12300,-1569999.8,-219499.72,-1172.3000482892517
12301,-1569499.8,-219499.72,-1226.47900044914
12302,-1568999.8,-219499.72,-1268.1417291038035
12303,-1568499.8,-219499.72,-1261.433347750173
12304,-1567999.8,-219499.72,-1280.7667175205527
12305,-1567499.8,-219499.72,-1285.7642732406982
12306,-1566999.8,-219499.72,-1275.7443835302606
12307,-1566499.8,-219499.72,-1279.6500181187575
12308,-1565999.8,-219499.72,-1275.9393354038143
12309,-1565499.8,-219499.72,-1268.9692333116204
12310,-1564999.8,-219499.72,-1259.4388390839067
12311,-1564499.8,-219499.72,-1263.545412326839
12312,-1563999.8,-219499.72,-1250.3048062852383
12313,-1563499.8,-219499.72,-1242.646725818355
12314,-1562999.8,-219499.72,-1225.8442411027827
12315,-1562499.8,-219499.72,-1179.8963954499027
12316,-1561999.8,-219499.72,-1245.955096011546
12317,-1561499.8,-219499.72,-1269.5678891853368
12318,-1560999.8,-219499.72,-1229.4594054164465
12319,-1560499.8,-219499.72,-1231.117041745069
12320,-1559999.8,-219499.72,-1178.7714875036413
12321,-1559499.8,-219499.72,-1065.2824971666055
12322,-1558999.8,-219499.72,-1044.8400050565383
12323,-1558499.8,-219499.72,-1041.3549143877535
12324,-1557999.8,-219499.72,-882.7755776403222
12325,-1557499.8,-219499.72,-704.2827594193923
12326,-1556999.8,-219499.72,-610.3342611588346
12327,-1556499.8,-219499.72,-679.6130340867353
12328,-1555999.8,-219499.72,-611.7759860379991
12329,-1555499.8,-219499.72,-610.0351320233799
12330,-1554999.8,-219499.72,-564.9294520497389
12331,-1554499.8,-219499.72,-616.6529488436473
12332,-1553999.8,-219499.72,-619.3145664500947
12333,-1553499.8,-219499.72,-584.973447613841
12334,-1552999.8,-219499.72,-641.8955983380706
12335,-1552499.8,-219499.72,-533.0606589239073
12336,-1551999.8,-219499.72,-311.8904406765802
12337,-1551499.8,-219499.72,-532.1029956476739
12338,-1550999.8,-219499.72,-663.5773595721678
12339,-1550499.8,-219499.72,-586.9327541582788
12340,-1549999.8,-219499.72,-371.2785345191397
12341,-1549499.8,-219499.72,-14.011991246183735
12342,-1548999.8,-219499.72,-300.9636117135807
12343,-1548499.8,-219499.72,-619.3542564751253
12344,-1547999.8,-219499.72,-617.33906183966
12345,-1547499.8,-219499.72,-516.879318718843
12346,-1546999.8,-219499.72,-493.4062894263931
12347,-1546499.8,-219499.72,-453.8300761325453
12348,-1545999.8,-219499.72,-496.77122118526296
12349,-1545499.8,-219499.72,-224.01077128655695
12350,-1544999.8,-219499.72,-403.5155635084726
12351,-1544499.8,-219499.72,-466.5060660819067
12352,-1543999.8,-219499.72,-409.7104918559787
12353,-1543499.8,-219499.72,-514.7362583902823
12354,-1542999.8,-219499.72,-377.85700086207305
12355,-1542499.8,-219499.72,-443.50707382436366
12356,-1541999.8,-219499.72,-380.70243110637085
12357,-1541499.8,-219499.72,-159.6495641413418
12358,-1540999.8,-219499.72,-468.2409179064071
12359,-1540499.8,-219499.72,-346.1333909190223
12360,-1539999.8,-219499.72,-361.7410244172195
12361,-1539499.8,-219499.72,-360.16544650172466
12362,-1538999.8,-219499.72,-355.0941146372076
12363,-1538499.8,-219499.72,-329.79997957990395
12364,-1537999.8,-219499.72,-446.46040869567685
12365,-1537499.8,-219499.72,-583.8056286221455
12366,-1536999.8,-219499.72,-512.8148778040356
12367,-1536499.8,-219499.72,-484.9965122626666
12368,-1535999.8,-219499.72,-562.8995944242179
12369,-1535499.8,-219499.72,-550.9838421018413
12370,-1534999.8,-219499.72,-558.774899330948
12371,-1534499.8,-219499.72,-604.2407430285135
12372,-1533999.8,-219499.72,-598.9337004093687
12373,-1533499.8,-219499.72,-612.7169298619286
12374,-1532999.8,-219499.72,-527.5880799493365
12375,-1532499.8,-219499.72,-521.5429418449464
12376,-1531999.8,-219499.72,-526.1784518851122
12377,-1531499.8,-219499.72,-568.3128743904978
12378,-1530999.8,-219499.72,-591.9821056595674
12379,-1530499.8,-219499.72,-627.7903743797929
12380,-1529999.8,-219499.72,-588.4445731994524
12381,-1529499.8,-219499.72,-551.2103051204055
12382,-1528999.8,-219499.72,-556.3586354610003
12383,-1528499.8,-219499.72,-542.5368347069584
12384,-1527999.8,-219499.72,-521.9632665538488
12385,-1527499.8,-219499.72,-548.7342681553541
12386,-1526999.8,-219499.72,-638.1435162634575
12387,-1526499.8,-219499.72,-675.9163091618392
12388,-1525999.8,-219499.72,-822.2440588787808
12389,-1525499.8,-219499.72,-917.5630473451714
12390,-1524999.8,-219499.72,-899.4954604697256
12391,-1524499.8,-219499.72,-726.7771830473172
12392,-1523999.8,-219499.72,-672.9348466891271
12393,-1523499.8,-219499.72,-531.843460854211
12394,-1522999.8,-219499.72,-504.6341849794631
12395,-1522499.8,-219499.72,-453.3360283378808
12396,-1521999.8,-219499.72,-65.90891219183027
12397,-1521499.8,-219499.72,-138.82222034161245
12398,-1520999.8,-219499.72,-96.2246472668287
12399,-1520499.8,-219499.72,-636.1751749226944
12400,-1619999.8,-218999.72,86.51219524581828
12401,-1619499.8,-218999.72,99.59841501935168
12402,-1618999.8,-218999.72,27.625408415801378
12403,-1618499.8,-218999.72,0.14074030226053402
12404,-1617999.8,-218999.72,15.439074861031962
12405,-1617499.8,-218999.72,46.47318952994247
12406,-1616999.8,-218999.72,117.98534856331258
12407,-1616499.8,-218999.72,109.77431936988893
12408,-1615999.8,-218999.72,174.32874450351352
12409,-1615499.8,-218999.72,47.38640561653433
12410,-1614999.8,-218999.72,91.61707996095421
12411,-1614499.8,-218999.72,29.949324410925453
12412,-1613999.8,-218999.72,-13.385727247258755
12413,-1613499.8,-218999.72,68.37214040720778
12414,-1612999.8,-218999.72,56.816325832345186
12415,-1612499.8,-218999.72,33.78626296016835
12416,-1611999.8,-218999.72,-67.12957516751013
12417,-1611499.8,-218999.72,-53.26242720954787
12418,-1610999.8,-218999.72,-99.67975761558654
12419,-1610499.8,-218999.72,-284.51846331317677
12420,-1609999.8,-218999.72,-121.47112842712147
12421,-1609499.8,-218999.72,-226.6657942281808
12422,-1608999.8,-218999.72,-109.86972431335018
12423,-1608499.8,-218999.72,-253.921333483674
12424,-1607999.8,-218999.72,-56.075365964661316
12425,-1607499.8,-218999.72,33.55899383323193
12426,-1606999.8,-218999.72,-43.86362014493023
12427,-1606499.8,-218999.72,-243.73537273379378
12428,-1605999.8,-218999.72,-193.71357548569426
12429,-1605499.8,-218999.72,-330.4070330555823
12430,-1604999.8,-218999.72,-260.864903832163
12431,-1604499.8,-218999.72,-264.28633229635165
12432,-1603999.8,-218999.72,-501.87631779903563
12433,-1603499.8,-218999.72,-489.5022712054108
12434,-1602999.8,-218999.72,-513.5329351934403
12435,-1602499.8,-218999.72,-530.5333304282226
12436,-1601999.8,-218999.72,-536.1666584981292
12437,-1601499.8,-218999.72,-510.60914047891964
12438,-1600999.8,-218999.72,-521.8818356365266
12439,-1600499.8,-218999.72,-543.5086558418714
12440,-1599999.8,-218999.72,-563.5226794986402
12441,-1599499.8,-218999.72,-572.333994387112
12442,-1598999.8,-218999.72,-632.9091138231219
12443,-1598499.8,-218999.72,-644.9227284328917
12444,-1597999.8,-218999.72,-657.5636329438294
12445,-1597499.8,-218999.72,-690.9190781363578
12446,-1596999.8,-218999.72,-701.5681839686362
12447,-1596499.8,-218999.72,-688.3043106020493
12448,-1595999.8,-218999.72,-675.5908788530508
12449,-1595499.8,-218999.72,-703.8408998969862
12450,-1594999.8,-218999.72,-712.0681590498936
12451,-1594499.8,-218999.72,-691.8090643201424
12452,-1593999.8,-218999.72,-708.6087170303198
12453,-1593499.8,-218999.72,-685.137534957239
12454,-1592999.8,-218999.72,-663.0226943049807
12455,-1592499.8,-218999.72,-689.9695669961699
12456,-1591999.8,-218999.72,-692.4714355635978
12457,-1591499.8,-218999.72,-719.7651730255044
12458,-1590999.8,-218999.72,-671.9181477911108
12459,-1590499.8,-218999.72,-633.5347964610403
12460,-1589999.8,-218999.72,-641.0565228170681
12461,-1589499.8,-218999.72,-643.954541210109
12462,-1588999.8,-218999.72,-691.9411824226831
12463,-1588499.8,-218999.72,-800.7999613879077
12464,-1587999.8,-218999.72,-785.9136175924862
12465,-1587499.8,-218999.72,-812.2333308853982
12466,-1586999.8,-218999.72,-791.2999920991996
12467,-1586499.8,-218999.72,-759.9000057538587
12468,-1585999.8,-218999.72,-768.428564152796
12469,-1585499.8,-218999.72,-788.6375286982944
12470,-1584999.8,-218999.72,-952.5986232874166
12471,-1584499.8,-218999.72,-934.0600159199346
12472,-1583999.8,-218999.72,-935.2999978171806
12473,-1583499.8,-218999.72,-994.3975762298998
12474,-1582999.8,-218999.72,-932.9117355401
12475,-1582499.8,-218999.72,-1089.2915929400467
12476,-1581999.8,-218999.72,-1087.10521595845
12477,-1581499.8,-218999.72,-1027.25134285945
12478,-1580999.8,-218999.72,-977.1273938150591
12479,-1580499.8,-218999.72,-873.4959751386638
12480,-1579999.8,-218999.72,-1058.8924709321284
12481,-1579499.8,-218999.72,-1108.534906036724
12482,-1578999.8,-218999.72,-1105.5200094752583
12483,-1578499.8,-218999.72,-1111.9504808930822
12484,-1577999.8,-218999.72,-1067.8735670375916
12485,-1577499.8,-218999.72,-1153.60669176391
12486,-1576999.8,-218999.72,-1226.0458517030381
12487,-1576499.8,-218999.72,-1135.2597114962225
12488,-1575999.8,-218999.72,-1162.2216441368807
12489,-1575499.8,-218999.72,-1154.6128415224441
12490,-1574999.8,-218999.72,-1178.8190146856819
12491,-1574499.8,-218999.72,-1245.662981862476
12492,-1573999.8,-218999.72,-1196.0167126472534
12493,-1573499.8,-218999.72,-1257.5025561877933
12494,-1572999.8,-218999.72,-1236.7873226574804
12495,-1572499.8,-218999.72,-1220.032486638508
12496,-1571999.8,-218999.72,-1065.921171702132
12497,-1571499.8,-218999.72,-1155.3948713429381
12498,-1570999.8,-218999.72,-1283.4140529458848
12499,-1570499.8,-218999.72,-1291.7027982135357
12500,-1569999.8,-218999.72,-1204.9946684376644
12501,-1569499.8,-218999.72,-1256.36774259836
12502,-1568999.8,-218999.72,-1137.7086297147218
12503,-1568499.8,-218999.72,-1224.6237402682773
12504,-1567999.8,-218999.72,-1263.476380616072
12505,-1567499.8,-218999.72,-1299.190613665835
12506,-1566999.8,-218999.72,-1307.0959223090683
12507,-1566499.8,-218999.72,-1271.3535574604784
12508,-1565999.8,-218999.72,-1272.9071005625551
12509,-1565499.8,-218999.72,-1270.2318052469832
12510,-1564999.8,-218999.72,-1312.1706732162472
12511,-1564499.8,-218999.72,-1260.7834416452438
12512,-1563999.8,-218999.72,-1219.6970239911755
12513,-1563499.8,-218999.72,-1242.8619393136655
12514,-1562999.8,-218999.72,-1217.8183570784736
12515,-1562499.8,-218999.72,-1221.6741962445644
12516,-1561999.8,-218999.72,-1243.3449705320536
12517,-1561499.8,-218999.72,-1255.5620156416276
12518,-1560999.8,-218999.72,-1263.9981045228703
12519,-1560499.8,-218999.72,-1194.8640634151152
12520,-1559999.8,-218999.72,-1182.8029798701957
12521,-1559499.8,-218999.72,-1115.3853148053743
12522,-1558999.8,-218999.72,-1092.3376742482114
12523,-1558499.8,-218999.72,-1117.2555173263427
12524,-1557999.8,-218999.72,-916.9823829952658
12525,-1557499.8,-218999.72,-723.9364247810062
12526,-1556999.8,-218999.72,-724.9824419906746
12527,-1556499.8,-218999.72,-641.5856409182401
12528,-1555999.8,-218999.72,-637.7864853023937
12529,-1555499.8,-218999.72,-628.2489469218285
12530,-1554999.8,-218999.72,-504.43889151646107
12531,-1554499.8,-218999.72,-601.7161348148112
12532,-1553999.8,-218999.72,-581.9922506661858
12533,-1553499.8,-218999.72,-603.236844568725
12534,-1552999.8,-218999.72,-394.17455684381076
12535,-1552499.8,-218999.72,-607.6164192104175
12536,-1551999.8,-218999.72,-519.023021214814
12537,-1551499.8,-218999.72,-417.92598514794145
12538,-1550999.8,-218999.72,-537.1557450554021
12539,-1550499.8,-218999.72,-495.9592038797932
12540,-1549999.8,-218999.72,-345.14395870336534
12541,-1549499.8,-218999.72,14.194072638864972
12542,-1548999.8,-218999.72,-89.97665172530995
12543,-1548499.8,-218999.72,-163.99109856904713
12544,-1547999.8,-218999.72,-516.1045720344081
12545,-1547499.8,-218999.72,-361.7077809253401
12546,-1546999.8,-218999.72,-504.7306917227773
12547,-1546499.8,-218999.72,-429.83851549497194
12548,-1545999.8,-218999.72,-432.2857915808138
12549,-1545499.8,-218999.72,-283.954641386458
12550,-1544999.8,-218999.72,-445.06874459120064
12551,-1544499.8,-218999.72,-649.2028489598457
12552,-1543999.8,-218999.72,-471.08732315177565
12553,-1543499.8,-218999.72,-324.9841235035054
12554,-1542999.8,-218999.72,-387.62940349312316
12555,-1542499.8,-218999.72,-382.47998005113317
12556,-1541999.8,-218999.72,-442.3565247370284
12557,-1541499.8,-218999.72,-476.91691514574234
12558,-1540999.8,-218999.72,-555.1006008806278
12559,-1540499.8,-218999.72,-434.59847832890955
12560,-1539999.8,-218999.72,-324.6759300328504
12561,-1539499.8,-218999.72,-343.17509801710094
12562,-1538999.8,-218999.72,-374.48472766121847
12563,-1538499.8,-218999.72,-342.1998853374394
12564,-1537999.8,-218999.72,-405.32562071459483
12565,-1537499.8,-218999.72,-606.344394593635
12566,-1536999.8,-218999.72,-575.8963907959825
12567,-1536499.8,-218999.72,-523.6133954444399
12568,-1535999.8,-218999.72,-562.974532624589
12569,-1535499.8,-218999.72,-615.5153749310689
12570,-1534999.8,-218999.72,-609.1592571742275
12571,-1534499.8,-218999.72,-652.1623610393494
12572,-1533999.8,-218999.72,-653.6189924585346
12573,-1533499.8,-218999.72,-655.2860823620616
12574,-1532999.8,-218999.72,-618.7097321271151
12575,-1532499.8,-218999.72,-603.5458776340441
12576,-1531999.8,-218999.72,-522.8937837926064
12577,-1531499.8,-218999.72,-540.771742767235
12578,-1530999.8,-218999.72,-549.1082477634545
12579,-1530499.8,-218999.72,-589.8669678188444
12580,-1529999.8,-218999.72,-560.7686429130888
12581,-1529499.8,-218999.72,-538.9258596678345
12582,-1528999.8,-218999.72,-550.2544997036127
12583,-1528499.8,-218999.72,-532.8653626019063
12584,-1527999.8,-218999.72,-508.0924927110435
12585,-1527499.8,-218999.72,-523.0126614362331
12586,-1526999.8,-218999.72,-701.2696846421927
12587,-1526499.8,-218999.72,-786.2780509106834
12588,-1525999.8,-218999.72,-755.3369295019694
12589,-1525499.8,-218999.72,-772.7697445176786
12590,-1524999.8,-218999.72,-730.6914100003899
12591,-1524499.8,-218999.72,-681.9317374595015
12592,-1523999.8,-218999.72,-611.1078343816733
12593,-1523499.8,-218999.72,-496.34609922429314
12594,-1522999.8,-218999.72,-499.75945472279966
12595,-1522499.8,-218999.72,-424.3279412414314
12596,-1521999.8,-218999.72,-451.9434447438147
12597,-1521499.8,-218999.72,-308.88061780493837
12598,-1520999.8,-218999.72,-144.92589462791491
12599,-1520499.8,-218999.72,-451.68602141323083
12600,-1619999.8,-218499.72,44.59087029079447
12601,-1619499.8,-218499.72,19.16543524025453
12602,-1618999.8,-218499.72,42.132632882663316
12603,-1618499.8,-218499.72,41.89975072578433
12604,-1617999.8,-218499.72,28.471374002496276
12605,-1617499.8,-218499.72,39.95076304242973
12606,-1616999.8,-218499.72,39.964116035309026
12607,-1616499.8,-218499.72,156.58445588698208
12608,-1615999.8,-218499.72,87.3505070778287
12609,-1615499.8,-218499.72,13.01073561386615
12610,-1614999.8,-218499.72,43.83006575597326
12611,-1614499.8,-218499.72,71.04161050992533
12612,-1613999.8,-218499.72,-2.305512049739951
12613,-1613499.8,-218499.72,20.446415451564963
12614,-1612999.8,-218499.72,33.70755033055826
12615,-1612499.8,-218499.72,-19.609224677235005
12616,-1611999.8,-218499.72,-128.46291736262495
12617,-1611499.8,-218499.72,-24.680496316095073
12618,-1610999.8,-218499.72,-170.47009250968003
12619,-1610499.8,-218499.72,-326.54093658172707
12620,-1609999.8,-218499.72,-362.3505830548593
12621,-1609499.8,-218499.72,-339.5759172842414
12622,-1608999.8,-218499.72,-414.61607730375187
12623,-1608499.8,-218499.72,-383.76860168382296
12624,-1607999.8,-218499.72,-96.99028510412997
12625,-1607499.8,-218499.72,38.10051691199841
12626,-1606999.8,-218499.72,5.725995892012396
12627,-1606499.8,-218499.72,-232.0515885877451
12628,-1605999.8,-218499.72,-164.11650358908784
12629,-1605499.8,-218499.72,-170.8113150524857
12630,-1604999.8,-218499.72,-215.56246524433803
12631,-1604499.8,-218499.72,-226.15321334562827
12632,-1603999.8,-218499.72,-278.0937175973176
